ImageId,EncodedPixels
test_mask_477,124 1 1253 1 1362 1 1378 1 13869 1 19379 1 20165 1 20383 1 20414 1 20626 1 20629 1 21963 1 22307 1 22557 1 22785 1 23800 1 24053 1 24303 2 24548 1 24553 2 24559 1 24798 1 24803 1 25801 2 26051 2 26301 1 26550 1 30059 1 39314 1 40068 2 40567 1 40815 1 41069 1 41072 1 41074 1 41316 2 41320 1 41820 2 41823 1 41825 1 42069 1 42072 1 42322 1 42570 1 42815 1 43570 1 44069 2 44326 2 48100 1 48350 1 48355 1 48850 1 49854 1 51851 1 52099 2
test_mask_478,1253 1 17847 4 17885 1 18098 3 18131 1 18346 1 18348 3 18375 1 18381 1 18383 1 18597 1 18600 2 18847 4 19099 2 19347 1 19569 2 19817 1 19820 1 20068 1 20314 5 20336 1 20414 1 20566 5 20574 1 20587 1 20657 1 21066 2 21315 2 21553 1 21556 1 21559 1 21562 1 21800 2 21804 4 21817 3 22052 2 22068 1 22302 1 22305 1 22307 2 22316 1 22548 1 22550 1 22553 2 22557 1 22566 1 22568 2 22800 1 22803 2 22810 1 22816 1 23054 1 23061 1 23311 1 23559 2 23800 1 24298 1 24304 1 24548 1 24554 1 25552 1 25802 1 26037 1 26550 1 27039 1 27286 1 27288 2 27536 1 27538 2 27789 1 28035 1 28285 2 28786 1 29034 2 29536 1 29705 1 29786 1 29788 2 30034 1 30036 3 30286 3 30534 2 30537 1 30788 2 31034 1 31286 1 31288 2 31778 1 32036 1 33536 1 33538 1 33786 1 33788 1 34034 1 34037 2 34288 1 34535 1 34788 2 35038 2 35286 1 35288 2 36036 1 37536 1 37538 1 37786 1 37788 1 38038 1 38285 1 38287 2 38539 1 39038 2 39052 1 39800 1 40050 1 40053 1 40301 1 40552 1 40800 1 41051 3 41069 2 41074 1 41298 1 41301 2 41304 1 41551 1 41553 1 41800 4 42050 2 42053 2 42072 1 42319 1 42322 1 42552 2 42575 1 42800 1 42817 1 42827 1 43074 2 43078 1 43315 1 43565 1 43569 2 43819 1 43823 1 44068 3 44316 4 44326 1 44576 1
test_mask_479,1253 1 8584 1 8829 1 8834 3 8866 1 9335 1 9582 1 9830 1 9837 1 9840 1 9871 1 10057 1 10066 1 10072 1 10082 1 10084 2 10087 1 10092 1 10103 1 10117 1 10119 1 10123 1 10332 3 10349 1 10364 1 10570 2 10582 2 10585 3 10593 1 10601 1 10616 3 10822 1 10829 1 10831 1 10834 2 10866 1 10874 1 11050 1 11068 1 11072 1 11081 1 11084 1 11086 1 11099 1 11112 2 11119 1 11305 1 11320 2 11335 1 11337 1 11367 1 11573 1 11577 1 11582 1 11586 1 11589 1 11592 1 11613 1 11617 1 11620 1 11624 1 11820 1 11825 2 11828 1 11836 2 11841 1 11844 1 11852 1 11856 1 11875 1 12077 1 12093 1 12121 1 12125 1 12321 1 12324 1 12326 1 12338 1 12340 1 12345 1 12368 1 12373 1 12376 1 12575 1 12813 1 12821 1 12828 1 12837 1 12839 1 12841 1 12871 1 13077 1 13087 1 13090 1 13093 1 13107 2 13120 1 13124 1 13322 1 13324 1 13329 1 13338 1 13340 1 13343 1 13345 1 13371 1 13376 1 13572 1 13575 1 13588 1 13806 2 13812 1 13834 1 13840 1 13848 1 13869 1 13874 1 14050 1 14052 1 14067 3 14302 1 14316 4 14553 1 14557 2 14566 1 14588 3 14619 3 14803 1 14805 1 14807 1 14816 4 14838 3 14871 1 15053 1 15066 1 15311 1 15559 2 15614 1 15800 1 16055 2 16303 1 16548 1 16553 2 16798 1 16804 1 16809 3 16829 1 17056 1 17060 2 17077 1 17079 1 17327 1 17549 1 17561 1 17577 1 17801 2 17804 1 17825 1 17836 1 18051 2 18075 1 18193 1 18301 3 18548 1 18550 2 18553 2 18573 2 18582 1 18787 1 18800 1 18824 1 18846 1 19301 1 19308 2 19333 1 19340 1 19538 2 20811 1 21061 1 21566 4 21813 1 21817 3 21840 1 22068 1 22316 2 22339 1 22557 1 22566 1 22816 1 23315 1 31288 1 40815 1 51002 1
test_mask_480,1253 1 8834 2 9824 1 10066 1 10072 1 10077 1 10082 1 10085 1 10317 2 10334 1 10569 3 10577 1 10582 2 10586 1 10819 1 10822 1 10829 1 10831 1 11065 2 11068 1 11070 3 11081 1 11319 3 11565 1 11570 2 11573 1 11577 1 11818 1 11820 2 11825 2 11828 1 12061 2 12077 1 12309 2 12326 1 12559 2 12575 1 12808 2 12824 1 13058 1 14051 3 14302 1 14553 1 14803 2 16543 1 17944 1 18036 1 18193 1 18537 2 18690 1 18694 1 18785 1 18787 1 18942 3 18959 1 19193 2 19280 1 19289 1 19530 1 19538 2 19687 1 19691 2 19695 1 19714 1 20028 1 20217 1 20276 2 20282 1 20285 1 20463 1 20470 1 20526 1 20535 2 20692 1 20714 1 20717 1 20959 1 20962 1 20965 1 20967 1 21036 1 21200 1 21212 1 21217 1 21533 1 21709 1 21715 1 21788 1 22034 1 22036 1 22284 1 22288 1 22465 1 22534 2 22537 2 22785 1 23538 2 24285 1 25786 1 26038 1 26287 2 26537 1 26785 1 27288 1 30282 1 30287 2 30535 1 31288 1 31778 1 32490 2 33784 1 34038 1 35528 1 37784 1 38038 1 39784 1 39786 1 39788 1 40036 1 40301 1 40784 1 41048 2 41298 1 41303 1 41551 1 41800 3 42050 1 42053 1 42319 1 42552 2 42800 1 42827 1 43075 4 43091 1 43094 1 43317 1 43320 1 43567 1 43570 1 43582 1 43815 1 43818 2 43825 1 43841 1 44068 3 44080 1 44315 2 44326 2 44343 2 44577 1
test_mask_481,1253 1 1425 1 16383 1 19600 2 19663 1 19848 1 19851 2 20095 1 20099 2 20165 1 20342 1 20346 2 20414 1 20445 1 20594 2 20597 3 20842 1 21097 2 21346 1 21584 1 21587 2 21590 2 21593 1 21713 1 21718 1 21827 1 21838 1 21841 1 21843 1 21932 1 21963 1 22084 1 22091 1 22209 1 22328 1 22337 1 22339 2 22459 1 22464 1 22588 3 22597 1 22713 1 22840 1 22959 1 22965 1 23079 1 23089 1 23214 1 23216 1 23832 1 24579 1 24584 2 24829 1 26332 2 28320 1 29567 1 29817 1 30067 1 30318 3 30565 2 30570 1 31074 2 31820 3 32070 1 32577 1 32584 1 32587 1 33325 1 33334 1 33336 1 34074 1 34323 1 37567 1 38069 1 38817 1 38831 1 39831 1 43106 1 43595 1 43850 1 44100 2 44350 2
test_mask_482,124 1 1253 1 1378 1 1456 1 20351 1 20382 1 20601 1 20626 1 20632 1 20846 1 20873 1 21346 1 21593 1 21624 1 21817 2 22068 1 22084 1 22123 1 22319 1 22336 1 22375 1 22569 1 22621 1 23554 1 25541 1 26037 1 26287 1 27039 1 27288 2 27536 1 27538 2 27778 1 27786 1 28034 1 28036 1 28285 2 29035 2 41275 1 41534 1 42038 1 46037 1 49551 2 49803 1 50828 1 51070 1 51313 1 51319 2 51565 1 51817 4 51833 1 52066 1 52069 2 52076 2 52092 1 52095 1
test_mask_483,1253 1 10088 1 11081 1 11336 1 12077 1 12090 1 12575 1 12591 1 13089 1 13806 2 13869 1 13874 1 14119 1 14370 1 14557 1 14588 2 14620 1 14803 1 14838 1 14865 1 14869 1 15053 2 15084 1 15115 1 15117 1 15624 1 15800 1 15804 2 15809 1 15831 1 15835 1 15846 1 15862 1 15864 1 15872 1 15877 2 16054 2 16081 1 16085 1 16088 1 16112 1 16115 1 16119 1 16128 1 16302 2 16320 1 16334 2 16351 1 16366 2 16369 1 16382 2 16414 1 16418 1 16548 1 16552 3 16579 1 16581 1 16584 2 16588 1 16615 2 16621 1 16626 1 16663 2 16798 1 16804 1 16810 2 16829 1 16834 2 16841 1 16845 1 16860 1 16863 1 16865 1 16871 3 16876 1 16903 2 16907 1 16935 1 17060 2 17079 1 17082 1 17084 1 17089 1 17091 1 17122 3 17153 3 17300 1 17331 1 17346 1 17362 1 17377 1 17629 1 17802 1 17833 1 17840 1 17842 1 17848 1 17850 1 17866 1 17873 1 17879 1 17881 1 17910 1 17913 1 17916 1 18052 1 18076 1 18083 1 18114 2 18162 1 18287 1 18301 2 18314 1 18324 1 18332 2 18409 1 18414 1 18417 1 18436 2 18548 1 18551 1 18573 2 18585 1 18596 2 18604 1 18658 2 18663 1 18666 1 18686 2 18787 1 18800 2 18824 1 18831 1 18879 1 18910 3 18915 1 19091 1 19163 1 19289 1 19309 1 19332 2 19339 1 19347 1 19364 1 19370 1 19378 1 19409 1 19420 1 19433 2 19536 1 19538 2 19546 1 19567 1 19589 1 19591 1 19598 1 19653 1 19660 2 19664 1 19668 1 19671 1 19681 2 19684 1 19692 1 19695 1 19778 1 19790 1 19794 1 19831 1 19843 1 19874 1 19905 1 19924 2 19936 1 19947 1 20028 1 20057 1 20064 1 20088 1 20119 1 20150 2 20182 1 20276 1 20284 3 20293 1 20298 1 20335 1 20423 1 20429 1 20433 1 20527 1 20535 2 20561 1 20579 1 20586 2 20592 1 20617 1 20649 1 20660 1 20668 1 20680 2 20683 1 20685 2 20776 3 20792 1 20795 1 20805 2 20826 1 20834 1 20837 1 20840 1 20842 1 20845 1 20865 1 20868 1 20873 1 20876 1 20896 1 20904 1 20907 1 20923 1 20927 1 20931 1 20934 3 20950 1 21036 1 21044 1 21056 1 21075 1 21087 1 21093 1 21118 1 21124 1 21149 1 21155 1 21159 1 21169 1 21180 2 21183 1 21186 1 21278 1 21303 1 21424 1 21428 1 21536 1 21553 1 21555 1 21558 2 21567 1 21577 1 21582 1 21585 1 21590 2 21598 2 21608 1 21613 4 21621 1 21647 2 21652 3 21660 2 21678 4 21683 3 21692 1 21694 1 21788 1 21800 1 21831 1 21835 1 21843 1 21863 1 21874 1 21894 1 21925 1 21928 1 21936 2 21955 1 22036 1 22038 1 22083 1 22184 1 22284 1 22286 3 22307 3 22315 2 22330 1 22335 1 22338 1 22340 1 22347 1 22371 1 22409 2 22429 1 22432 3 22440 1 22534 1 22536 3 22548 1 22553 1 22557 1 22566 1 22585 1 22597 1 22659 2 22682 3 22785 1 22787 1 22789 1 22809 2 22837 1 22840 1 22904 1 22910 1 22931 1 22933 4 23081 1 23155 1 23182 1 23185 2 23309 1 23331 3 23362 3 23394 1 23425 1 23427 1 23434 1 23552 2 23562 1 23583 1 23612 1 23614 2 23675 1 23677 1 23684 1 23687 1 23800 4 23866 1 23925 1 23928 1 24053 1 24116 1 24173 1 24179 1 24298 1 24302 3 24323 1 24423 1 24429 1 24548 1 24552 3 24610 1 24613 4 24673 1 24676 1 24678 1 24684 1 24692 1 24798 1 24800 1 24920 1 24923 1 24928 1 24934 2 24942 2 25050 1 25361 1 25420 2 25425 1 25552 1 25575 1 25614 4 25676 1 25678 2 25802 1 25864 1 25866 1 26051 2 26114 1 26168 1 26170 1 26301 1 26361 4 26423 1 26426 1 26550 1 26612 2 26667 1 26674 1 27112 2 27176 1 27289 1 27539 1 28285 1 29788 1 30307 1 30537 1 30553 1 30788 1 31288 1 32054 1 32272 2 34038 1 35038 1 35286 1 35288 2 37036 1 37536 1 37538 1 37784 1 37786 1 37788 1 38034 1 38036 3 38284 3 38537 1 39800 1 40049 2 40174 1 40298 1 40301 1 40554 1 40792 1 40800 1 41051 3 41074 1 41301 2 41304 1 41327 1 41418 1 41553 1 41800 3 41922 1 42051 4 42165 1 42322 1 42550 2 42665 1 42800 1 43074 2 43078 1 43083 1 43170 1 43565 1 43581 1 43825 1 44080 1 44327 1 44577 1 51002 1
test_mask_484,1253 1 18099 1 18593 1 19569 2 19591 1 19817 1 19820 1 19831 1 20060 1 20068 1 20567 3 20589 1 20808 2 21075 1 21316 1 21556 1 21558 2 21584 1 21800 2 21806 2 21832 1 21835 1 22052 2 22305 1 22307 1 22335 1 22550 1 22553 2 22557 1 22565 1 22582 1 22800 1 22803 2 22809 2 23055 1 23311 2 23331 1 23550 1 23558 3 23583 1 23800 1 24053 2 24298 1 24303 2 24548 1 24552 3 24559 1 24798 1 24800 1 24810 1 25050 1 25300 1 25552 1 25794 1 25802 1 26051 2 26300 2 26323 2 26550 2 26800 1 28286 1 29786 1 30038 1 30288 1 30316 1 30534 2 34038 1 36050 1 38038 1 39800 1 40050 3 40301 1 40551 1 41048 1 41052 1 41301 1 41800 3 42050 1 42052 1 42319 1 42552 1 42800 1 42819 1 42827 1 43067 1 43070 1 43074 2 43078 1 43316 2 43564 2 43568 3 43818 2 44066 5 44075 1 44316 4 44325 1 44815 1 45067 3 45317 1 45567 1 45815 5 46065 2 46069 1
test_mask_485,1253 1 17842 1 18099 1 18588 1 18601 1 19339 1 19348 1 19594 1 19601 2 19844 1 20087 1 20094 2 20102 2 20127 1 20373 1 20587 1 20594 1 20598 1 20618 1 20626 1 20839 1 20842 2 20858 1 20874 1 20876 1 21093 1 21098 1 21128 1 21619 1 21621 2 21624 1 21845 1 21848 1 21874 1 21876 1 22098 2 22115 1 22339 1 22346 4 22369 3 22588 1 22599 3 22616 1 22619 3 22847 1 22871 2 23124 1 23612 1 23614 1 23621 2 23854 1 23864 1 23866 1 24101 1 24111 1 24116 1 24351 1 24366 1 24601 1 24607 1 24610 1 24613 4 24852 1 24857 2 24862 2 24866 1 25108 1 25346 1 25358 2 25592 2 25606 4 25614 1 25856 2 26091 1 26105 2 26343 1 26354 2 26363 1 26605 1 27089 1 27838 1 28339 1 28342 1 28587 1 28592 2 28595 1 28837 1 28842 1 29088 1 29338 1 29341 1 29349 2 29577 1 29593 2 29598 2 29601 1 29834 1 29841 1 29848 2 30077 2 30088 3 30098 1 30338 2 30342 1 30589 2 30597 1 30829 1 31075 1 31089 1 31097 2 31105 2 31340 1 31837 1 32345 1 32592 1 32595 1 32842 1 39347 1 39601 1 39850 2 40100 2 40846 2 40859 1 41100 1 41106 1 41347 1 41358 1 41851 2 41863 1 42104 1 42602 1 42848 1 42856 1 43624 1
test_mask_486,1253 1 12544 1 13089 1 13838 1 14084 1 14088 1 14334 1 14834 1 15084 2 17786 1 17788 1 17916 1 18008 2 18036 4 18284 1 18286 4 18532 1 18534 1 18536 4 18784 4 18789 1 19002 1 19035 1 19037 3 19276 1 19284 1 19288 2 19528 1 19533 1 19536 1 19538 2 19778 1 19780 1 19782 1 19789 1 20028 1 20265 1 20276 2 20282 5 20288 1 20526 2 20530 1 20535 2 20755 1 20761 1 20776 3 20783 1 21003 1 21033 1 21036 1 21278 1 21284 3 21533 1 21775 2 21786 3 22031 1 22034 1 22036 3 22284 1 22288 1 22534 5 22779 1 22785 1 22787 1 23276 1 23280 2 23528 3 23532 1 23538 2 23778 1 23781 1 24028 1 24276 1 24526 2 24776 1 25036 1 25286 1 28286 1 29034 1 29536 1 29786 1 29788 1 30034 1 30036 1 30038 1 30288 1 30534 2 30537 1 31039 1 31288 2 32786 1 33536 1 33538 1 33786 1 33788 1 34034 1 34036 1 34038 1 34288 1 34535 1 34789 1 35039 1 35288 2 37536 1 37538 1 37786 1 37788 1 38034 1 38036 1 38038 1 38285 1 38535 1 43078 1 43586 2 51002 1
test_mask_487,249 1 1253 1 8960 1 9965 1 10166 1 10182 1 10197 2 10213 1 10412 1 10457 3 10665 1 10680 1 10696 1 10711 2 10714 1 10954 1 10956 1 10959 1 11166 1 11175 1 11178 1 11193 1 11196 1 11200 1 11206 2 11209 1 11212 1 11413 2 11444 1 11460 2 11671 1 11686 2 11702 1 11710 2 11919 1 11935 1 11950 1 11962 1 11966 1 12155 1 12202 1 12218 1 12418 1 12420 1 12653 1 12668 2 12714 3 12918 1 12949 1 12964 2 13152 1 13167 1 13416 1 13418 1 13463 1 13869 1 13874 1 13962 1 14119 1 14881 1 15116 1 15131 1 15133 1 15383 1 15624 1 15868 1 15871 5 15878 1 15882 1 15884 1 16121 1 16123 2 16351 2 16370 3 16601 2 16606 1 16620 4 16626 2 16871 4 16877 1 17121 4 17370 1 17624 1 18098 3 18350 1 18600 2 18604 2 18918 1 20071 1 20076 1 20315 1 20321 1 20336 1 20339 1 20569 2 20575 1 20579 1 20589 2 20840 1 21074 2 21568 1 21576 1 21816 5 21824 1 22066 4 22314 7 22565 6 22815 3 23315 2 26307 2 30058 2 30307 2 37817 1 39315 1 39569 1 39818 3 40067 4 40318 2 40570 1 40815 2 40819 1 40828 1 41071 1 41074 1 41076 1 41079 1 41320 1 41324 1 41326 2 41820 1 41824 2 42072 2 42315 1 42322 1 42571 1 42825 1 43078 1 49173 1 49176 1 49427 1 49664 1 49675 2 49916 1 49925 4 50176 1 50675 1 50950 1 51190 1 51423 1 51440 1 51676 1 51944 1 52175 1 52193 1 52196 1 52201 1 52686 1 52942 3 52951 1 53192 4 53441 3 53690 3 53694 2 53699 1 53940 2 53944 1 53955 1 54190 2 54205 1 54691 2 54706 1 55439 1 55706 1 55956 1 55959 1 56210 1 56951 1 56959 1 57207 1 57209 1 57457 1
test_mask_488,1253 1 9824 1 10056 2 10072 1 10303 1 10317 2 10570 2 10586 1 10819 1 11050 2 11053 1 11055 1 11066 1 11071 1 11081 1 11304 2 11319 2 11571 1 11577 1 11803 2 11825 1 12077 1 12294 1 12543 2 12808 2 13042 1 14036 1 14038 1 14287 2 14537 2 14788 1 15039 1 15538 2 15788 2 16536 1 17286 1 18538 1 19510 1 19538 1 19765 1 20259 1 20262 2 20265 1 20510 1 20760 2 21036 1 21784 1 21786 1 21788 1 22009 1 22034 1 22036 1 22038 2 22284 1 22286 3 22532 1 22534 1 22536 3 22784 2 22787 1 23283 1 23538 2 23789 1 25776 1 25784 1 25786 1 25788 1 26034 1 26036 3 26282 1 26284 1 26287 2 26534 2 26537 2 26787 1 27288 2 27532 1 27778 1 28285 1 28526 2 29036 1 29525 1 29784 1 30284 1 30288 1 31030 1 31528 1 32015 1 43628 1
test_mask_489,1253 1 16352 1 18679 1 18682 1 19433 1 20071 1 20087 1 20181 1 20196 1 20212 1 20320 1 20336 1 20414 1 20461 1 20569 1 20712 1 21817 2 22066 3 22316 5 22557 1 22569 2 22588 1 22815 2 31288 1 32070 1 33490 1 40828 1 41820 1
test_mask_490,1253 1 13874 1 15856 2 16087 1 16108 1 16352 1 16355 3 16601 2 16605 2 16841 2 17091 2 17105 1 17348 1 17598 1 17822 1 17843 1 17848 1 17916 1 18067 3 18099 2 18162 1 18317 4 18323 1 18344 1 18415 1 18568 3 18604 2 18816 5 18855 1 18912 1 19069 2 19095 1 19315 2 19320 1 19347 1 19567 4 19810 1 19813 1 19815 3 19819 2 20059 2 20068 1 20307 1 20314 2 20554 1 20556 1 20558 1 20563 1 20566 3 20808 3 20813 2 21065 2 21299 1 21315 1 21558 2 21800 5 21811 1 21819 1 22051 3 22302 4 22307 1 22316 1 22548 1 22550 1 22553 2 22557 1 22566 1 22800 1 22803 2 23053 2 23300 2 23306 1 23552 1 23554 2 23559 2 24298 1 24304 1 24548 1 25299 1 25552 1 25802 1 26288 1 26298 1 26300 2 26550 1 26789 1 27039 1 27288 2 27536 1 27538 2 28285 2 28289 1 28786 1 29034 2 29286 1 29536 1 29538 1 29786 1 29788 2 30034 1 30036 3 30282 1 30286 4 30534 2 30537 1 30539 1 30789 1 31033 3 31286 1 31288 2 31539 1 32036 1 32286 1 33538 1 33786 1 33788 1 34038 1 34059 1 35288 1 38038 1 38288 1 39800 1 40054 1 40301 1 40567 1 41052 1 41068 3 41072 1 41074 1 41304 1 41316 1 41320 1 41551 1 41553 1 41800 1 41802 1 41821 1 42053 2 42069 1 42072 1 42319 2 42322 1 42553 1 42570 1 42572 1 42574 1 42800 1 42815 2 42826 2 43078 1 43569 2 43577 1 43628 1 43872 1 44067 1 44069 2 44319 1 44325 3
test_mask_491,1253 1 13869 1 13874 1 14375 1 15131 1 15133 1 15840 1 15903 1 16130 1 16133 1 16351 2 16371 1 16382 2 16595 1 16601 1 16632 1 16637 1 16841 2 16845 1 16849 1 16873 2 16876 2 16904 2 17091 3 17108 1 17122 3 17153 3 17342 1 17346 1 17373 2 17592 1 17596 6 17609 1 17620 1 17629 1 17848 4 17859 1 17881 1 17891 1 18098 2 18123 1 18345 3 18350 1 18372 1 18387 1 18597 1 18601 1 18604 2 18623 1 18635 1 18846 1 18848 1 18855 1 18886 1 19097 1 19128 1 19347 2 19371 1 19380 1 19598 1 19601 1 19820 2 19838 1 19916 1 20071 1 20088 1 20315 1 20367 1 20370 1 20440 1 20567 4 20586 1 20589 1 20592 2 20598 1 20618 1 20620 1 20624 1 20626 1 20629 1 20837 1 20840 1 20842 1 20845 1 20856 2 20868 1 20871 1 21075 1 21086 2 21093 1 21097 1 21117 1 21169 1 21314 2 21330 1 21335 1 21362 1 21456 1 21559 1 21562 1 21567 2 21590 1 21621 1 21692 1 21806 1 21816 5 21834 1 21843 1 21939 1 21942 1 22066 4 22193 2 22307 2 22314 7 22440 3 22444 1 22557 1 22564 7 22579 1 22691 4 22803 1 22809 1 22815 3 22942 1 23060 2 23193 1 23308 1 23315 2 23440 1 23559 2 23564 1 23694 1 23942 1 24304 1 24442 1 24559 3 24809 3 24821 1 25561 1 25802 1 26052 1 26314 1 29306 1 29556 1 29561 2 29788 1 30037 1 30047 1 30058 2 30288 1 30298 1 30307 2 30534 2 30537 1 30553 1 30559 1 30789 1 31058 1 31309 2 32054 1 32298 1 32304 1 32556 1 33552 1 33802 1 35288 1 37536 1 37784 1 37786 1 37788 1 38038 1 38285 1 38287 1 38539 1 40792 1 41082 1 41536 1 41784 1 41787 1 42038 1 42285 1 42789 1 43036 1 43038 1 43785 1 45784 1 45788 1 47800 1 47803 1 48059 1 48074 2 49051 4 49301 4 49550 4 49585 1 49800 5 49822 2 49835 1 50050 2 50075 1 50302 1 50304 1 50325 1 50550 1 50566 2 50573 1 50576 1 50824 2 50828 1 51065 1 51072 1 51314 2 51319 2 51335 1 51565 1 51569 1 51573 1 51581 1 51817 1 51819 2 51833 1 52050 1 52063 2 52067 3 52071 1 52075 3 52082 1 52310 1 52323 1 52325 3 52565 1 52818 2 52824 1 52826 1 53069 2 53317 1 53565 1 53569 2 53819 1 53830 1 54065 1 54080 1 54581 1 56138 1 56350 1 56926 1 57176 1 57675 1 59444 1 59943 1 60202 1
test_mask_492,1253 1 13869 1 13874 1 14619 2 16414 1 16595 1 16829 1 16834 1 17827 1 18574 1 19569 2 19819 2 20319 2 20566 4 21315 1 21786 1 22034 1 22053 1 22286 3 22307 1 22538 1 22553 1 22803 1 23538 1 25802 1 26038 1 26287 2 26535 1 27288 2 27536 1 27539 1 28036 1 28285 1 28751 1 28786 1 29283 1 29534 1 29536 1 29758 1 29784 1 29786 1 29788 1 30034 1 30036 3 30284 1 30286 3 30535 1 30537 1 30552 2 30787 1 31030 1 31034 1 31038 2 31286 1 31288 2 31296 1 31539 1 31547 1 32035 2 32751 1 32786 1 33538 1 33786 2 34037 2 34288 1 34535 1 34789 1 35038 2 35288 2 35539 1 36035 2 37536 1 37786 1 38037 2 39800 1 42069 1 42315 1 42319 1 42322 1 42571 1 43078 1 43252 1 43570 2 43628 1 43819 1 44069 1
test_mask_493,1253 1 1331 1 11128 1 12837 1 17786 1 17788 1 18008 1 18036 3 18284 1 18286 2 18532 1 18534 1 18537 3 18784 2 18787 1 19037 1 19530 1 19537 3 19778 1 19782 1 19789 1 20028 1 20507 1 20776 2 21001 1 21036 1 21254 1 21263 1 21284 1 21286 1 21503 1 21775 1 21963 1 22008 2 22034 1 22284 1 22538 1 25784 1 26034 1 26288 1 27280 1 27288 1 28786 1 29758 2 29784 1 30284 1 30288 1 31288 1 31502 1 31515 1 32012 1 32511 1 32751 1 32753 1 32786 1 33525 1 33758 2 33784 1 34288 1 35030 1 35528 1 37534 1 38038 1 39039 1 39786 1 40036 1 40501 1 40784 1 41303 1 41508 1 41800 3 42050 1 42053 1 42800 1 43252 1 43562 2 43565 1 43570 2 43581 1 43587 1 43589 1 44319 1 44326 2 51002 1
test_mask_494,1253 1 16320 1 16810 2 16829 1 16841 2 16872 1 17060 2 17091 2 17122 1 17593 1 17827 1 18068 1 18324 1 18375 1 18569 1 18573 2 18823 1 19536 1 19538 2 20284 1 20304 2 20561 1 20809 1 21036 1 21055 1 21559 2 21812 1 22036 2 22286 3 22307 2 22537 2 22557 3 22785 1 22787 1 22789 1 23039 1 23048 1 23538 1 24548 1 25786 1 26037 2 26543 1 26782 1 27288 2 27538 2 27778 1 28036 1 28286 1 28786 1 29036 1 29536 1 29713 1 29788 1 30034 1 30038 1 30287 1 30535 1 30537 1 31288 1 31502 1 35289 1 36050 1 38799 1 39049 1 39054 1 39800 1 40050 1 40053 1 40301 1 40552 1 40799 1 41051 3 41298 1 41301 4 41551 1 41553 1 41800 3 42050 2 42053 2 42322 1 42552 2 42800 1 42827 1 43074 2 43078 1 43305 1 43565 1 43569 2 43819 1 44068 2 44310 1 44314 1 44317 3 44326 2 44576 1 45069 1 51002 1
test_mask_495,1253 1 19600 2 19632 1 20100 1 20345 1 20398 1 20587 1 20595 1 20598 1 20600 1 20626 1 20840 1 20904 1 21346 1 21588 1 21590 1 21822 1 21831 2 21834 1 22083 2 22327 2 22334 1 22337 1 22339 1 22579 1 22581 1 22584 2 22588 1 22590 1 22822 1 22832 1 22834 1 23070 1 23085 1 23572 1 23575 1 23583 1 23827 1 24070 1 24074 2 24320 1 24323 4 24329 1 24574 1 24576 2 24824 1 24827 1 25077 1 25322 2 25575 1 25577 1 25818 1 25825 1 26074 1 26314 2 26319 2 26323 2 26573 2 27316 2 27809 2 28060 2 28310 3 28558 1 28561 2 28811 1 29317 1 29563 1 29567 3 29810 1 29818 2 30058 2 30065 3 30315 1 30317 3 30566 1 30811 1 31065 2 31325 1 33325 2 34074 2 37320 1 37567 1 37817 1 38069 1 38825 1 40069 2 40325 2 40815 1 41075 2 41823 2 42077 1 42080 1 42823 1
test_mask_496,1253 1 18343 1 18593 1 18605 1 19070 1 19565 1 19569 2 19820 2 20068 1 20314 2 20318 4 20336 1 20566 5 20574 1 20589 1 20809 1 20816 1 21066 1 21315 3 21556 2 21559 1 21562 1 21800 3 21805 3 21817 3 22052 2 22067 3 22302 4 22307 2 22315 3 22548 1 22550 1 22553 2 22557 1 22566 4 22800 1 22803 3 22809 2 22816 1 23053 3 23060 2 23308 1 23311 1 23550 1 23554 1 23559 2 23805 1 24298 1 24304 1 24548 1 25801 3 26051 2 26300 2 26303 1 26550 2 26553 1 26800 1 27288 2 27539 1 28043 1 28299 1 29536 1 29786 1 29788 2 30036 3 30288 1 30534 2 30537 4 30789 1 31041 2 31288 2 31295 1 31298 1 31543 1 32044 1 32050 1 32299 2 33042 1 35289 1 37809 1 41068 1 41320 1 41817 1 41821 1 42072 1 42315 1 42322 1 42570 2 43078 1 43628 1
test_mask_497,1253 1 10088 1 39556 1 41667 1 41820 1 42571 1 51002 1
